geo_hash, rel_nfnv_prod_count,fnv_prod_count,prod_count,stores_count,sub_cat_count
tdr1j4g,440,251,4173,2,223
tdr1j4h,440,251,4173,2,223
tdr1j4j,440,251,4173,2,223
tdr1j4k,440,251,4173,2,223
tdr1j4m,440,251,4173,2,223
tdr1j4n,440,251,4173,2,223
tdr1j4p,440,251,4173,2,223
tdr1j4q,440,251,4173,2,223
tdr1j4r,440,251,4173,2,223
tdr1j4s,440,251,4173,2,223
tdr1j4t,440,251,4173,2,223
tdr1j4u,440,251,4173,2,223
tdr1j4v,440,251,4173,2,223
tdr1j4w,440,251,4173,2,223
tdr1j4x,440,251,4173,2,223
tdr1j4y,528,273,5170,3,226
tdr1j4z,528,273,5170,3,226
tdr1j50,440,251,4173,2,223
tdr1j51,440,251,4173,2,223
tdr1j52,440,251,4173,2,223
tdr1j53,440,251,4173,2,223
tdr1j54,440,251,4173,2,223
tdr1j55,440,251,4173,2,223
tdr1j56,528,273,5170,3,226
tdr1j57,528,273,5170,3,226
tdr1j58,440,251,4173,2,223
tdr1j59,528,273,5170,3,226
tdr1j5b,528,273,5170,3,226
tdr1j5c,528,273,5170,3,226
tdr1j5d,528,273,5170,3,226
tdr1j5e,528,273,5170,3,226
tdr1j5f,528,273,5170,3,226
tdr1j5g,528,273,5170,3,226
tdr1j5h,528,273,5170,3,226
tdr1j5j,528,273,5170,3,226
tdr1j5k,528,273,5170,3,226
tdr1j5m,528,273,5170,3,226
tdr1j5n,528,273,5170,3,226
tdr1j5p,528,273,5170,3,226
tdr1j5q,528,273,5170,3,226
tdr1j5r,528,273,5170,3,226
tdr1j5s,528,273,5170,3,226
tdr1j5t,528,273,5170,3,226
tdr1j5u,528,273,5170,3,226
tdr1j5v,528,273,5170,3,226
tdr1j5w,528,273,5170,3,226
tdr1j5x,528,273,5170,3,226
tdr1j5y,528,273,5170,3,226
tdr1j5z,528,273,5170,3,226
tdr1j60,440,251,4173,2,223
tdr1j61,440,251,4173,2,223
tdr1j62,440,251,4173,2,223
tdr1j63,440,251,4173,2,223
tdr1j64,440,251,4173,2,223
tdr1j65,440,251,4173,2,223
tdr1j66,440,251,4173,2,223
tdr1j67,505,257,4853,2,216
tdr1j68,505,257,4853,2,216
tdr1j69,528,273,5170,3,226
tdr1j6b,528,273,5170,3,226
tdr1j6c,528,273,5170,3,226
tdr1j6d,528,273,5170,3,226
tdr1j6e,528,273,5170,3,226
tdr1j6f,528,273,5170,3,226
tdr1j6g,528,273,5170,3,226
tdr1j6h,440,251,4173,2,223
tdr1j6j,440,251,4173,2,223
tdr1j6k,505,257,4853,2,216
tdr1j6m,505,257,4853,2,216
tdr1j6n,440,251,4173,2,223
tdr1j6p,505,257,4853,2,216
tdr1j6q,505,257,4853,2,216
tdr1j6r,505,257,4853,2,216
tdr1j6s,528,273,5170,3,226
tdr1j6t,528,273,5170,3,226
tdr1j6u,528,273,5170,3,226
tdr1j6v,528,273,5170,3,226
tdr1j6w,505,257,4853,2,216
tdr1j6x,505,257,4853,2,216
tdr1j6y,528,273,5170,3,226
tdr1j6z,528,273,5170,3,226
tdr1j70,528,273,5170,3,226
tdr1j71,528,273,5170,3,226
tdr1j72,528,273,5170,3,226
tdr1j73,528,273,5170,3,226
tdr1j74,528,273,5170,3,226
tdr1j75,528,273,5170,3,226
tdr1j76,528,273,5170,3,226
tdr1j77,528,273,5170,3,226
tdr1j78,528,273,5170,3,226
tdr1j79,528,273,5170,3,226
tdr1j7b,528,273,5170,3,226
tdr1j7c,528,273,5170,3,226
tdr1j7d,528,273,5170,3,226
tdr1j7e,528,273,5170,3,226
tdr1j7f,528,273,5170,3,226
tdr1j7g,528,273,5170,3,226
tdr1j7h,528,273,5170,3,226
tdr1j7j,528,273,5170,3,226
tdr1j7k,528,273,5170,3,226
tdr1j7m,528,273,5170,3,226
tdr1j7n,528,273,5170,3,226
tdr1j7p,528,273,5170,3,226
tdr1j7q,528,273,5170,3,226
tdr1j7r,528,273,5170,3,226
tdr1j7s,528,273,5170,3,226
tdr1j7t,528,273,5170,3,226
tdr1j7u,528,273,5170,3,226
tdr1j7v,528,273,5170,3,226
tdr1j7w,528,273,5170,3,226
tdr1j7x,528,273,5170,3,226
tdr1j7y,528,273,5170,3,226
tdr1j7z,528,273,5170,3,226
tdr1j80,317,166,2853,1,212
tdr1j81,317,166,2853,1,212
tdr1j82,317,166,2853,1,212
tdr1j83,317,166,2853,1,212
tdr1j84,317,166,2853,1,212
tdr1j85,317,166,2853,1,212
tdr1j86,317,166,2853,1,212
tdr1j87,317,166,2853,1,212
tdr1j88,317,166,2853,1,212
tdr1j89,317,166,2853,1,212
tdr1j8b,317,166,2853,1,212
tdr1j8c,317,166,2853,1,212
tdr1j8d,317,166,2853,1,212
tdr1j8e,317,166,2853,1,212
tdr1j8f,317,166,2853,1,212
tdr1j8g,317,166,2853,1,212
tdr1j8h,317,166,2853,1,212
tdr1j8j,317,166,2853,1,212
tdr1j8k,317,166,2853,1,212
tdr1j8m,317,166,2853,1,212
tdr1j8n,317,166,2853,1,212
tdr1j8p,317,166,2853,1,212
tdr1j8q,317,166,2853,1,212
tdr1j8r,317,166,2853,1,212
tdr1j8s,317,166,2853,1,212
tdr1j8t,317,166,2853,1,212
tdr1j8u,317,166,2853,1,212
tdr1j8v,317,166,2853,1,212
tdr1j8w,317,166,2853,1,212
tdr1j8x,317,166,2853,1,212
tdr1j8y,317,166,2853,1,212
tdr1j8z,317,166,2853,1,212
tdr1j90,440,251,4173,2,223
tdr1j91,440,251,4173,2,223
tdr1j92,440,251,4173,2,223
tdr1j93,440,251,4173,2,223
tdr1j94,317,166,2853,1,212
tdr1j95,317,166,2853,1,212
tdr1j96,440,251,4173,2,223
tdr1j97,440,251,4173,2,223
tdr1j98,440,251,4173,2,223
tdr1j99,440,251,4173,2,223
tdr1j9b,440,251,4173,2,223
tdr1j9c,440,251,4173,2,223
tdr1j9d,440,251,4173,2,223
tdr1j9e,440,251,4173,2,223
tdr1j9f,440,251,4173,2,223
tdr1j9g,440,251,4173,2,223
tdr1j9h,317,166,2853,1,212
tdr1j9j,317,166,2853,1,212
tdr1j9k,317,166,2853,1,212
tdr1j9m,317,166,2853,1,212
tdr1j9n,317,166,2853,1,212
tdr1j9p,317,166,2853,1,212
tdr1j9q,317,166,2853,1,212
tdr1j9r,317,166,2853,1,212
tdr1j9s,440,251,4173,2,223
tdr1j9t,440,251,4173,2,223
tdr1j9u,440,251,4173,2,223
tdr1j9v,440,251,4173,2,223
tdr1j9w,317,166,2853,1,212
tdr1j9x,317,166,2853,1,212
tdr1j9y,440,251,4173,2,223
tdr1j9z,440,251,4173,2,223
tdr1jb0,317,166,2853,1,212
tdr1jb1,317,166,2853,1,212
tdr1jb2,317,166,2853,1,212
tdr1jb3,317,166,2853,1,212
tdr1jb4,317,166,2853,1,212
tdr1jb5,317,166,2853,1,212
tdr1jb6,317,166,2853,1,212
tdr1jb7,317,166,2853,1,212
tdr1jb8,317,166,2853,1,212
tdr1jb9,317,166,2853,1,212
tdr1jbb,317,166,2853,1,212
tdr1jbc,317,166,2853,1,212
tdr1jbd,317,166,2853,1,212
tdr1jbe,317,166,2853,1,212
tdr1jbf,317,166,2853,1,212
tdr1jbg,317,166,2853,1,212
tdr1jbh,317,166,2853,1,212
tdr1jbj,317,166,2853,1,212
tdr1jbk,317,166,2853,1,212
tdr1jbm,317,166,2853,1,212
tdr1jbn,317,166,2853,1,212
tdr1jbp,317,166,2853,1,212
tdr1jbq,317,166,2853,1,212
tdr1jbr,317,166,2853,1,212
tdr1jbs,317,166,2853,1,212
tdr1jbt,317,166,2853,1,212
tdr1jbu,317,166,2853,1,212
tdr1jbv,317,166,2853,1,212
tdr1jbw,317,166,2853,1,212
tdr1jbx,317,166,2853,1,212
tdr1jby,317,166,2853,1,212
tdr1jbz,317,166,2853,1,212
tdr1jc0,317,166,2853,1,212
tdr1jc1,317,166,2853,1,212
tdr1jc2,317,166,2853,1,212
tdr1jc3,317,166,2853,1,212
tdr1jc4,317,166,2853,1,212
tdr1jc5,317,166,2853,1,212
tdr1jc6,317,166,2853,1,212
tdr1jc7,317,166,2853,1,212
tdr1jc8,317,166,2853,1,212
tdr1jc9,317,166,2853,1,212
tdr1jcb,317,166,2853,1,212
tdr1jcc,317,166,2853,1,212
tdr1jcd,317,166,2853,1,212
tdr1jce,317,166,2853,1,212
tdr1jcf,317,166,2853,1,212
tdr1jcg,317,166,2853,1,212
tdr1jch,317,166,2853,1,212
tdr1jcj,317,166,2853,1,212
tdr1jck,317,166,2853,1,212
tdr1jcm,317,166,2853,1,212
tdr1jcn,317,166,2853,1,212
tdr1jcp,317,166,2853,1,212
tdr1jcq,317,166,2853,1,212
tdr1jcr,317,166,2853,1,212
tdr1jcs,317,166,2853,1,212
tdr1jct,317,166,2853,1,212
tdr1jcu,317,166,2853,1,212
tdr1jcv,317,166,2853,1,212
tdr1jcw,317,166,2853,1,212
tdr1jcx,317,166,2853,1,212
tdr1jcy,421,166,4155,2,225
tdr1jcz,421,166,4155,2,225
tdr1jd0,505,257,4853,2,216
tdr1jd1,505,257,4853,2,216
tdr1jd2,505,257,4853,2,216
tdr1jd3,505,257,4853,2,216
tdr1jd4,505,257,4853,2,216
tdr1jd5,505,257,4853,2,216
tdr1jd6,505,257,4853,2,216
tdr1jd7,505,257,4853,2,216
tdr1jd8,505,257,4853,2,216
tdr1jd9,505,257,4853,2,216
tdr1jdb,528,273,5170,3,226
tdr1jdc,528,273,5170,3,226
tdr1jdd,505,257,4853,2,216
tdr1jde,505,257,4853,2,216
tdr1jdf,505,257,4853,2,216
tdr1jdg,505,257,4853,2,216
tdr1jdh,505,257,4853,2,216
tdr1jdj,505,257,4853,2,216
tdr1jdk,505,257,4853,2,216
tdr1jdm,505,257,4853,2,216
tdr1jdn,505,257,4853,2,216
tdr1jdp,505,257,4853,2,216
tdr1jdq,505,257,4853,2,216
tdr1jdr,505,257,4853,2,216
tdr1jds,505,257,4853,2,216
tdr1jdt,505,257,4853,2,216
tdr1jdu,505,257,4853,2,216
tdr1jdv,505,257,4853,2,216
tdr1jdw,505,257,4853,2,216
tdr1jdx,505,257,4853,2,216
tdr1jdy,505,257,4853,2,216
tdr1jdz,505,257,4853,2,216
tdr1je0,528,273,5170,3,226
tdr1je1,528,273,5170,3,226
tdr1je2,528,273,5170,3,226
tdr1je3,528,273,5170,3,226
tdr1je4,528,273,5170,3,226
tdr1je5,505,257,4853,2,216
tdr1je6,528,273,5170,3,226
tdr1je7,528,273,5170,3,226
tdr1je8,528,273,5170,3,226
tdr1je9,528,273,5170,3,226
tdr1jeb,528,273,5170,3,226
tdr1jec,528,273,5170,3,226
tdr1jed,528,273,5170,3,226
tdr1jee,528,273,5170,3,226
tdr1jef,528,273,5170,3,226
tdr1jeg,528,273,5170,3,226
tdr1jeh,505,257,4853,2,216
tdr1jej,505,257,4853,2,216
tdr1jek,528,273,5170,3,226
tdr1jem,505,257,4853,2,216
tdr1jen,505,257,4853,2,216
tdr1jep,505,257,4853,2,216
tdr1jeq,505,257,4853,2,216
tdr1jer,505,257,4853,2,216
tdr1jes,528,273,5170,3,226
tdr1jet,481,206,4250,2,217
tdr1jeu,528,273,5170,3,226
tdr1jev,481,206,4250,2,217
tdr1jew,505,257,4853,2,216
tdr1jex,505,257,4853,2,216
tdr1jey,528,273,5170,3,226
tdr1jez,505,257,4853,2,216
tdr1jf0,505,257,4853,2,216
tdr1jf1,505,257,4853,2,216
tdr1jf2,505,257,4853,2,216
tdr1jf3,505,257,4853,2,216
tdr1jf4,443,181,3862,1,203
tdr1jf5,443,181,3862,1,203
tdr1jf6,505,257,4853,2,216
tdr1jf7,505,257,4853,2,216
tdr1jf8,505,257,4853,2,216
tdr1jf9,505,257,4853,2,216
tdr1jfb,505,257,4853,2,216
tdr1jfc,505,257,4853,2,216
tdr1jfd,505,257,4853,2,216
tdr1jfe,505,257,4853,2,216
tdr1jff,505,257,4853,2,216
tdr1jfg,505,257,4853,2,216
tdr1jfh,421,166,4155,2,225
tdr1jfj,421,166,4155,2,225
tdr1jfk,505,257,4853,2,216
tdr1jfm,505,257,4853,2,216
tdr1jfn,421,166,4155,2,225
tdr1jfp,421,166,4155,2,225
tdr1jfq,505,257,4853,2,216
tdr1jfr,421,166,4155,2,225
tdr1jfs,505,257,4853,2,216
tdr1jft,505,257,4853,2,216
tdr1jfu,505,257,4853,2,216
tdr1jfv,505,257,4853,2,216
tdr1jfw,505,257,4853,2,216
tdr1jfx,505,257,4853,2,216
tdr1jfy,505,257,4853,2,216
tdr1jfz,505,257,4853,2,216
tdr1jg0,505,257,4853,2,216
tdr1jg1,505,257,4853,2,216
tdr1jg2,505,257,4853,2,216
tdr1jg3,505,257,4853,2,216
tdr1jg4,505,257,4853,2,216
tdr1jg5,505,257,4853,2,216
tdr1jg6,505,257,4853,2,216
tdr1jg7,505,257,4853,2,216
tdr1jg8,505,257,4853,2,216
tdr1jg9,505,257,4853,2,216
tdr1jgb,505,257,4853,2,216
tdr1jgc,505,257,4853,2,216
tdr1jgd,505,257,4853,2,216
tdr1jge,505,257,4853,2,216
tdr1jgf,505,257,4853,2,216
tdr1jgg,505,257,4853,2,216
tdr1jgh,505,257,4853,2,216
tdr1jgj,505,257,4853,2,216
tdr1jgk,505,257,4853,2,216
tdr1jgm,505,257,4853,2,216
tdr1jgn,505,257,4853,2,216
tdr1jgp,505,257,4853,2,216
tdr1jgq,505,257,4853,2,216
tdr1jgr,505,257,4853,2,216
tdr1jgs,505,257,4853,2,216
tdr1jgt,505,257,4853,2,216
tdr1jgu,505,257,4853,2,216
tdr1jgv,505,257,4853,2,216
tdr1jgw,505,257,4853,2,216
tdr1jgx,505,257,4853,2,216
tdr1jgy,505,257,4853,2,216
tdr1jgz,552,257,5702,3,230
tdr1jh0,528,273,5170,3,226
tdr1jh1,528,273,5170,3,226
tdr1jh2,528,273,5170,3,226
tdr1jh3,528,273,5170,3,226
tdr1jh4,528,273,5170,3,226
tdr1jh5,528,273,5170,3,226
tdr1jh6,528,273,5170,3,226
tdr1jh7,528,273,5170,3,226
tdr1jh8,528,273,5170,3,226
tdr1jh9,528,273,5170,3,226
tdr1jhb,528,273,5170,3,226
tdr1jhc,528,273,5170,3,226
tdr1jhd,528,273,5170,3,226
tdr1jhe,528,273,5170,3,226
tdr1jhf,528,273,5170,3,226
tdr1jhg,528,273,5170,3,226
tdr1jhh,528,273,5170,3,226
tdr1jhj,528,273,5170,3,226
tdr1jhk,528,273,5170,3,226
tdr1jhm,528,273,5170,3,226
tdr1jhn,528,273,5170,3,226
tdr1jhp,528,273,5170,3,226
tdr1jhq,528,273,5170,3,226
tdr1jhr,514,166,5394,2,225
tdr1jhs,528,273,5170,3,226
tdr1jht,549,181,5859,2,224
tdr1jhu,549,181,5859,2,224
tdr1jhv,549,181,5859,2,224
tdr1jhw,549,181,5859,2,224
tdr1jhx,572,206,6139,3,229
tdr1jhy,572,206,6139,3,229
tdr1jhz,572,206,6139,3,229
tdr1jj0,528,273,5170,3,226
tdr1jj1,528,273,5170,3,226
tdr1jj2,528,273,5170,3,226
tdr1jj3,528,273,5170,3,226
tdr1jj4,528,273,5170,3,226
tdr1jj5,549,181,5859,2,224
tdr1jj6,549,181,5859,2,224
tdr1jj7,549,181,5859,2,224
tdr1jj8,528,273,5170,3,226
tdr1jj9,528,273,5170,3,226
tdr1jjb,528,273,5170,3,226
tdr1jjc,549,181,5859,2,224
tdr1jjd,549,181,5859,2,224
tdr1jje,549,181,5859,2,224
tdr1jjf,549,181,5859,2,224
tdr1jjg,549,181,5859,2,224
tdr1jjh,549,181,5859,2,224
tdr1jjj,572,206,6139,3,229
tdr1jjk,572,206,6139,3,229
tdr1jjm,572,206,6139,3,229
tdr1jjn,572,206,6139,3,229
tdr1jjp,572,206,6139,3,229
tdr1jjq,572,206,6139,3,229
tdr1jjr,572,206,6139,3,229
tdr1jjs,572,206,6139,3,229
tdr1jjt,572,206,6139,3,229
tdr1jju,572,206,6139,3,229
tdr1jjv,572,206,6139,3,229
tdr1jjw,572,206,6139,3,229
tdr1jjx,572,206,6139,3,229
tdr1jjy,572,206,6139,3,229
tdr1jjz,514,166,5394,2,225
tdr1jk0,528,273,5170,3,226
tdr1jk1,514,166,5394,2,225
tdr1jk2,549,181,5859,2,224
tdr1jk3,572,206,6139,3,229
tdr1jk4,528,273,5170,3,226
tdr1jk5,528,273,5170,3,226
tdr1jk6,572,206,6139,3,229
tdr1jk7,572,206,6139,3,229
tdr1jk8,572,206,6139,3,229
tdr1jk9,572,206,6139,3,229
tdr1jkb,572,206,6139,3,229
tdr1jkc,572,206,6139,3,229
tdr1jkd,572,206,6139,3,229
tdr1jke,572,206,6139,3,229
tdr1jkf,572,206,6139,3,229
tdr1jkg,572,206,6139,3,229
tdr1jkh,528,273,5170,3,226
tdr1jkj,528,273,5170,3,226
tdr1jkk,572,206,6139,3,229
tdr1jkm,572,206,6139,3,229
tdr1jkn,528,273,5170,3,226
tdr1jkp,528,273,5170,3,226
tdr1jkq,572,206,6139,3,229
tdr1jkr,528,273,5170,3,226
tdr1jks,572,206,6139,3,229
tdr1jkt,572,206,6139,3,229
tdr1jku,573,257,6426,3,229
tdr1jkv,573,257,6426,3,229
tdr1jkw,573,257,6426,3,229
tdr1jkx,573,257,6426,3,229
tdr1jky,573,257,6426,3,229
tdr1jkz,573,257,6426,3,229
tdr1jm0,572,206,6139,3,229
tdr1jm1,572,206,6139,3,229
tdr1jm2,572,206,6139,3,229
tdr1jm3,572,206,6139,3,229
tdr1jm4,572,206,6139,3,229
tdr1jm5,572,206,6139,3,229
tdr1jm6,572,206,6139,3,229
tdr1jm7,572,206,6139,3,229
tdr1jm8,572,206,6139,3,229
tdr1jm9,514,166,5394,2,225
tdr1jmb,514,166,5394,2,225
tdr1jmc,514,166,5394,2,225
tdr1jmd,514,166,5394,2,225
tdr1jme,514,166,5394,2,225
tdr1jmf,514,166,5394,2,225
tdr1jmg,514,166,5394,2,225
tdr1jmh,572,206,6139,3,229
tdr1jmj,589,273,6668,4,233
tdr1jmk,572,206,6139,3,229
tdr1jmm,514,166,5394,2,225
tdr1jmn,573,257,6426,3,229
tdr1jmp,573,257,6426,3,229
tdr1jmq,572,206,6139,3,229
tdr1jmr,572,206,6139,3,229
tdr1jms,514,166,5394,2,225
tdr1jmt,514,166,5394,2,225
tdr1jmu,514,166,5394,2,225
tdr1jmv,514,166,5394,2,225
tdr1jmw,514,166,5394,2,225
tdr1jmx,572,206,6139,3,229
tdr1jmy,514,166,5394,2,225
tdr1jmz,566,281,6526,3,232
tdr1jn0,549,181,5859,2,224
tdr1jn1,549,181,5859,2,224
tdr1jn2,549,181,5859,2,224
tdr1jn3,549,181,5859,2,224
tdr1jn4,549,181,5859,2,224
tdr1jn5,549,181,5859,2,224
tdr1jn6,549,181,5859,2,224
tdr1jn7,514,166,5394,2,225
tdr1jn8,549,181,5859,2,224
tdr1jn9,435,223,4932,2,228
tdr1jnb,435,223,4932,2,228
tdr1jnc,435,223,4932,2,228
tdr1jnd,435,223,4932,2,228
tdr1jne,514,166,5394,2,225
tdr1jnf,435,223,4932,2,228
tdr1jng,514,166,5394,2,225
tdr1jnh,572,206,6139,3,229
tdr1jnj,514,166,5394,2,225
tdr1jnk,514,166,5394,2,225
tdr1jnm,514,166,5394,2,225
tdr1jnn,514,166,5394,2,225
tdr1jnp,514,166,5394,2,225
tdr1jnq,514,166,5394,2,225
tdr1jnr,514,166,5394,2,225
tdr1jns,514,166,5394,2,225
tdr1jnt,514,166,5394,2,225
tdr1jnu,514,166,5394,2,225
tdr1jnv,514,166,5394,2,225
tdr1jnw,514,166,5394,2,225
tdr1jnx,514,166,5394,2,225
tdr1jny,514,166,5394,2,225
tdr1jnz,514,166,5394,2,225
tdr1jp0,435,223,4932,2,228
tdr1jp1,435,223,4932,2,228
tdr1jp2,435,223,4932,2,228
tdr1jp3,435,223,4932,2,228
tdr1jp4,435,223,4932,2,228
tdr1jp5,435,223,4932,2,228
tdr1jp6,435,223,4932,2,228
tdr1jp7,435,223,4932,2,228
tdr1jp8,435,223,4932,2,228
tdr1jp9,435,223,4932,2,228
tdr1jpb,421,166,4155,2,225
tdr1jpc,435,223,4932,2,228
tdr1jpd,435,223,4932,2,228
tdr1jpe,435,223,4932,2,228
tdr1jpf,435,223,4932,2,228
tdr1jpg,435,223,4932,2,228
tdr1jph,514,166,5394,2,225
tdr1jpj,435,223,4932,2,228
tdr1jpk,435,223,4932,2,228
tdr1jpm,435,223,4932,2,228
tdr1jpn,435,223,4932,2,228
tdr1jpp,435,223,4932,2,228
tdr1jpq,435,223,4932,2,228
tdr1jpr,435,223,4932,2,228
tdr1jps,435,223,4932,2,228
tdr1jpt,435,223,4932,2,228
tdr1jpu,435,223,4932,2,228
tdr1jpv,435,223,4932,2,228
tdr1jpw,435,223,4932,2,228
tdr1jpx,435,223,4932,2,228
tdr1jpy,435,223,4932,2,228
tdr1jpz,435,223,4932,2,228
tdr1jq0,514,166,5394,2,225
tdr1jq1,514,166,5394,2,225
tdr1jq2,514,166,5394,2,225
tdr1jq3,514,166,5394,2,225
tdr1jq4,514,166,5394,2,225
tdr1jq5,514,166,5394,2,225
tdr1jq6,514,166,5394,2,225
tdr1jq7,514,166,5394,2,225
tdr1jq8,514,166,5394,2,225
tdr1jq9,514,166,5394,2,225
tdr1jqb,514,166,5394,2,225
tdr1jqc,435,223,4932,2,228
tdr1jqd,514,166,5394,2,225
tdr1jqe,435,223,4932,2,228
tdr1jqf,435,223,4932,2,228
tdr1jqg,435,223,4932,2,228
tdr1jqh,514,166,5394,2,225
tdr1jqj,514,166,5394,2,225
tdr1jqk,514,166,5394,2,225
tdr1jqm,435,223,4932,2,228
tdr1jqn,514,166,5394,2,225
tdr1jqp,514,166,5394,2,225
tdr1jqq,435,223,4932,2,228
tdr1jqr,435,223,4932,2,228
tdr1jqs,435,223,4932,2,228
tdr1jqt,435,223,4932,2,228
tdr1jqu,435,223,4932,2,228
tdr1jqv,435,223,4932,2,228
tdr1jqw,435,223,4932,2,228
tdr1jqx,435,223,4932,2,228
tdr1jqy,435,223,4932,2,228
tdr1jqz,435,223,4932,2,228
tdr1jr0,435,223,4932,2,228
tdr1jr1,435,223,4932,2,228
tdr1jr2,435,223,4932,2,228
tdr1jr3,435,223,4932,2,228
tdr1jr4,435,223,4932,2,228
tdr1jr5,435,223,4932,2,228
tdr1jr6,435,223,4932,2,228
tdr1jr7,435,223,4932,2,228
tdr1jr8,435,223,4932,2,228
tdr1jr9,435,223,4932,2,228
tdr1jrb,435,223,4932,2,228
tdr1jrc,435,223,4932,2,228
tdr1jrd,435,223,4932,2,228
tdr1jre,435,223,4932,2,228
tdr1jrf,435,223,4932,2,228
tdr1jrg,435,223,4932,2,228
tdr1jrh,435,223,4932,2,228
tdr1jrj,435,223,4932,2,228
tdr1jrk,435,223,4932,2,228
tdr1jrm,435,223,4932,2,228
tdr1jrn,435,223,4932,2,228
tdr1jrp,435,223,4932,2,228
tdr1jrq,435,223,4932,2,228
tdr1jrr,435,223,4932,2,228
tdr1jrs,435,223,4932,2,228
tdr1jrt,435,223,4932,2,228
tdr1jru,435,223,4932,2,228
tdr1jrv,435,223,4932,2,228
tdr1jrw,435,223,4932,2,228
tdr1jrx,435,223,4932,2,228
tdr1jry,435,223,4932,2,228
tdr1jrz,435,223,4932,2,228
tdr1js0,528,273,5170,3,226
tdr1js1,528,273,5170,3,226
tdr1js2,528,273,5170,3,226
tdr1js3,528,273,5170,3,226
tdr1js4,528,273,5170,3,226
tdr1js5,528,273,5170,3,226
tdr1js6,528,273,5170,3,226
tdr1js7,528,273,5170,3,226
tdr1js8,573,257,6426,3,229
tdr1js9,573,257,6426,3,229
tdr1jsb,573,257,6426,3,229
tdr1jsc,573,257,6426,3,229
tdr1jsd,573,257,6426,3,229
tdr1jse,573,257,6426,3,229
tdr1jsf,573,257,6426,3,229
tdr1jsg,573,257,6426,3,229
tdr1jsh,528,273,5170,3,226
tdr1jsj,435,223,4932,2,228
tdr1jsk,528,273,5170,3,226
tdr1jsm,528,273,5170,3,226
tdr1jsn,481,206,4250,2,217
tdr1jsp,528,273,5170,3,226
tdr1jsq,549,181,5859,2,224
tdr1jsr,528,273,5170,3,226
tdr1jss,573,257,6426,3,229
tdr1jst,573,257,6426,3,229
tdr1jsu,573,257,6426,3,229
tdr1jsv,573,257,6426,3,229
tdr1jsw,549,181,5859,2,224
tdr1jsx,573,257,6426,3,229
tdr1jsy,549,181,5859,2,224
tdr1jsz,549,181,5859,2,224
tdr1jt0,573,257,6426,3,229
tdr1jt1,573,257,6426,3,229
tdr1jt2,572,206,6139,3,229
tdr1jt3,572,206,6139,3,229
tdr1jt4,573,257,6426,3,229
tdr1jt5,549,181,5859,2,224
tdr1jt6,572,206,6139,3,229
tdr1jt7,549,181,5859,2,224
tdr1jt8,572,206,6139,3,229
tdr1jt9,572,206,6139,3,229
tdr1jtb,566,281,6526,3,232
tdr1jtc,566,281,6526,3,232
tdr1jtd,514,166,5394,2,225
tdr1jte,514,166,5394,2,225
tdr1jtf,514,166,5394,2,225
tdr1jtg,514,166,5394,2,225
tdr1jth,549,181,5859,2,224
tdr1jtj,549,181,5859,2,224
tdr1jtk,549,181,5859,2,224
tdr1jtm,549,181,5859,2,224
tdr1jtn,435,223,4932,2,228
tdr1jtp,435,223,4932,2,228
tdr1jtq,549,181,5859,2,224
tdr1jtr,435,223,4932,2,228
tdr1jts,549,181,5859,2,224
tdr1jtt,549,181,5859,2,224
tdr1jtu,435,223,4932,2,228
tdr1jtv,435,223,4932,2,228
tdr1jtw,549,181,5859,2,224
tdr1jtx,435,223,4932,2,228
tdr1jty,435,223,4932,2,228
tdr1jtz,435,223,4932,2,228
tdr1ju0,505,257,4853,2,216
tdr1ju1,505,257,4853,2,216
tdr1ju2,523,257,5422,3,221
tdr1ju3,523,257,5422,3,221
tdr1ju4,505,257,4853,2,216
tdr1ju5,505,257,4853,2,216
tdr1ju6,523,257,5422,3,221
tdr1ju7,523,257,5422,3,221
tdr1ju8,573,257,6426,3,229
tdr1ju9,573,257,6426,3,229
tdr1jub,573,257,6426,3,229
tdr1juc,549,181,5859,2,224
tdr1jud,573,257,6426,3,229
tdr1jue,523,257,5422,3,221
tdr1juf,573,257,6426,3,229
tdr1jug,573,257,6426,3,229
tdr1juh,505,257,4853,2,216
tdr1juj,505,257,4853,2,216
tdr1juk,523,257,5422,3,221
tdr1jum,552,257,5702,3,230
tdr1jun,552,257,5702,3,230
tdr1jup,552,257,5702,3,230
tdr1juq,552,257,5702,3,230
tdr1jur,552,257,5702,3,230
tdr1jus,523,257,5422,3,221
tdr1jut,552,257,5702,3,230
tdr1juu,573,257,6426,3,229
tdr1juv,573,257,6426,3,229
tdr1juw,552,257,5702,3,230
tdr1jux,552,257,5702,3,230
tdr1juy,552,257,5702,3,230
tdr1juz,552,257,5702,3,230
tdr1jv0,549,181,5859,2,224
tdr1jv1,447,169,4681,2,214
tdr1jv2,549,181,5859,2,224
tdr1jv3,447,169,4681,2,214
tdr1jv4,447,169,4681,2,214
tdr1jv5,549,181,5859,2,224
tdr1jv6,447,169,4681,2,214
tdr1jv7,549,181,5859,2,224
tdr1jv8,549,181,5859,2,224
tdr1jv9,447,169,4681,2,214
tdr1jvb,435,223,4932,2,228
tdr1jvc,454,166,4515,2,229
tdr1jvd,447,169,4681,2,214
tdr1jve,447,169,4681,2,214
tdr1jvf,421,166,4155,2,225
tdr1jvg,421,166,4155,2,225
tdr1jvh,573,257,6426,3,229
tdr1jvj,573,257,6426,3,229
tdr1jvk,549,181,5859,2,224
tdr1jvm,549,181,5859,2,224
tdr1jvn,573,257,6426,3,229
